Lon,Lat,NDVI,NDBI,Albedo,Dist_Water,Air_Temp,Humidity,Elevation,Wind_Speed,LULC,LST,Heat_Index,HSI,LULC_10,LULC_20,LULC_30,LULC_40,LULC_50,LULC_60,LULC_80
77.11102086319723,28.572086368566453,0.44411500946733046,0.05202458200425264,0.21401483905948657,641.9416373623613,33.42250727014146,42.95034442254049,40.09116315046412,3.4973937523484633,40,57.5483287275684,35.17687739843172,0.26761614869566525,False,False,False,True,False,False,False
77.2956563185458,28.649828837709954,0.39801868265659696,0.16754563796737515,0.17092689358454685,544.7734291597836,34.12986347452738,40.935532970971416,232.70560665705486,4.564560302152756,80,59.569496416899796,35.90110333356427,0.31125709654626726,False,False,False,False,False,False,True
77.10500435724997,28.45997085463062,0.10995048223882167,-0.1142672408430899,0.1668617529360476,592.6788152570972,31.573551454768637,40.78310260697778,266.37873547436607,3.703859714040245,50,59.018284031209795,31.807561801098366,0.2690291296374304,False,False,False,False,True,False,False
77.17037940512807,28.745814649074948,0.00484420672997068,0.08816680969064905,0.23646585143018736,527.2111113794064,33.412677325078896,75.93135943919432,213.57587218745456,4.877686481503533,60,58.198935347807044,47.66724196717664,0.377072830956692,False,False,False,False,False,True,False
77.23188327194863,28.562203934206913,0.21517899289998788,0.022536302231255217,0.28108553202780373,872.4787399470556,37.63379029080596,61.18262328840554,96.62944328139493,0.33532862411976727,30,61.80379038179638,54.44636026346466,0.4976221024296768,False,False,True,False,False,False,False
77.01696491664084,28.730013360655605,0.22461917934544395,0.3731998309284093,0.2508771574607386,631.2736683111044,37.56016891146267,45.52608804761727,45.20222376193867,3.615872260943249,50,67.62578308125127,44.998627872342254,0.533552045480962,False,False,False,False,True,False,False
77.35578002881095,28.41893190233882,0.3339610599652423,0.036735612854754185,0.29205824457399854,585.3089574259319,35.07492726417852,64.1685973369779,107.38759491298258,3.1840798370258345,50,58.26745837837329,47.38937838069767,0.37619840205869226,False,False,False,False,True,False,False
77.1470907441321,28.48489975006213,0.7232553887265544,-0.09186475540914964,0.2698481560855792,927.4763605245968,30.911722320702218,71.09017783414126,66.22020263271251,4.1994055491762285,10,55.037287311619,37.68845276297217,0.23995126421407895,True,False,False,False,False,False,False
77.10541811422495,28.609052192545644,0.792297241695369,-0.15032043496466035,0.27165215912497487,211.8041250783633,36.543916864806135,71.94937838204524,173.6866089479855,3.895547579791965,50,51.03049420910575,57.703144169087835,0.32040409317601715,False,False,False,False,True,False,False
77.36491176907295,28.5431362702518,0.05032066562306632,0.114699884349942,0.16410769131814318,918.7043606593671,38.80932194947924,84.03818748509482,117.59903501648797,3.2168320471426752,30,66.49256822005343,79.87828564148796,0.7837433084650968,False,False,True,False,False,False,False
77.34253542032756,28.63887314568177,0.12065576807388344,0.28261691742392975,0.16475689983089548,47.42830293183042,33.41585707592597,81.22538909763014,93.83045076546635,4.86311571522571,60,62.591226437810896,50.461266362886136,0.4814086515182134,False,False,False,False,False,True,False
77.30864701054612,28.633888091298925,0.3792733652713257,0.2517602142429625,0.11414755869033642,129.46372070822864,31.81360088840519,60.40945626701812,52.99781554837326,4.787130898531599,80,54.85298701903001,36.76267449361697,0.22927975541313642,False,False,False,False,False,False,True
77.21382536814207,28.630307017886455,0.14901039851129916,-0.07482484813637921,0.167569932486581,44.58953835637336,32.03248157292922,55.082708639033555,106.50744185158695,4.335004396091379,30,53.339345515674125,35.73096743146216,0.19278833918396435,False,False,True,False,False,False,False
77.13524865199548,28.71155483188986,0.22572640566020008,0.3604129142636167,0.18923634425193242,67.48080745428575,32.538980923419004,68.66206258739355,285.0840425722469,1.158090276543664,60,58.67114005001554,41.49840729217039,0.3379341741458022,False,False,False,False,False,True,False
77.295395490685,28.756501641140648,0.40656242150309824,-0.09098927947005137,0.25776262304635833,658.3017752705,33.96660800011756,53.99276389959678,10.885599194685064,3.76260830526033,50,56.181345390820034,39.72487573971687,0.2773140511091262,False,False,False,False,True,False,False
77.02620583400022,28.553791066041573,0.4242373156542669,0.298200667398734,0.23511222734628903,401.73573191485303,35.70124187312564,78.05029762970068,126.22322405179673,2.362388643193208,50,60.546233749597434,58.36309614778884,0.5044638678760758,False,False,False,False,True,False,False
77.02034568958824,28.776175425668526,0.5405079367359018,0.2624226230987834,0.24717803748193318,481.41799755753476,30.005147160785285,57.34585120492292,43.78230477233649,1.4209476723834054,50,55.94614693169773,32.32674975503302,0.2153055658579383,False,False,False,False,True,False,False
77.31892208177375,28.789863564177896,0.035198034453843445,0.37737233932462605,0.1619177238722302,769.1990131556954,30.588234769367702,85.60904315485419,139.35515055437983,2.060912760266633,20,60.67580662067179,41.41808992087493,0.37500238962059096,False,True,False,False,False,False,False
77.19764150234691,28.71133498838937,0.39708007158399883,0.3826309337993185,0.18503886694978794,597.6201199298075,38.84733712759182,62.75458121450974,184.77604195813535,0.4955660614906593,80,63.13073893123787,60.25880665590162,0.5678158420941513,False,False,False,False,False,False,True
77.36200597829009,28.69939456231315,0.41849215347909396,-0.04682211640308778,0.21893406136409566,993.7574295996495,39.6399868796112,41.386563606132604,50.69945424072801,4.475391274410633,40,61.56740566512946,48.13869259596108,0.44407930367619586,False,False,False,True,False,False,False
77.17752640663663,28.680504383637835,0.04527510170588718,-0.1214107888192996,0.24422029596930933,622.411675605716,39.8425938254485,67.82148714229439,62.254540099361414,2.255725183560056,30,61.2026881214668,69.01714395811915,0.5997368438490613,False,False,True,False,False,False,False
77.28815926864395,28.41749327252099,0.1020944481621549,0.0082515064638157,0.22118402454697644,865.8978302990531,38.93607371107125,66.1494521288334,124.11878665780908,3.2840426979510715,30,66.31340939481387,63.42238190533723,0.6522839147389932,False,False,True,False,False,False,False
77.39107323239695,28.76498323803323,0.13310568154309355,0.29717327420578254,0.21701048363768327,978.2065077462494,36.81289358449648,88.75635913137594,169.2684767173552,1.3816364710924627,50,62.87325948186711,72.78456871748007,0.6604734700454148,False,False,False,False,True,False,False
77.20054742974321,28.69350595865491,0.5757093779852992,0.21671051582613515,0.23095332062516077,104.82996825473911,37.17449205449449,72.5260978267964,285.2605429998011,3.5520746570046398,50,60.06357838240807,60.86621251715061,0.5148725287132729,False,False,False,False,True,False,False
77.02742670914152,28.414200379142684,0.7910007570556951,0.09576627247302266,0.22411696283000276,295.4140926709282,37.03836425342636,69.78576793485453,76.78363797956403,3.2154840024921008,50,59.07175838971201,58.21456782399215,0.4755834389219923,False,False,False,False,True,False,False
77.29601379978409,28.505681882657978,0.6998130330117185,0.04796816976604404,0.22134965856593647,3.3502520883753606,30.895546690442515,80.47109426274753,86.06883244463812,3.9729194787660456,60,49.84628088431277,40.69148981578567,0.16572094153088734,False,False,False,False,False,True,False
77.31913941989792,28.570681994738344,0.7059187486715309,0.07847598913199788,0.17167670156788184,502.23359847818625,36.74795834048989,65.1837641506938,299.39170420650424,2.279886176648411,10,56.42864252672273,53.86291168751064,0.39201264392687435,True,False,False,False,False,False,False
77.20406192841196,28.714446326935718,0.2022712614335534,0.3832575795413428,0.14362030740842913,695.0408677580039,37.669097977902574,72.33405189816263,234.94252409811696,2.373831301144401,50,66.99844588296777,62.93737267209826,0.661389284981031,False,False,False,False,True,False,False
77.08079654853387,28.447339968190285,0.5669032772421488,0.22287002520310412,0.2224036343872851,592.8556918730056,33.5982137656008,60.950444695846905,43.49927327091891,3.427592280852454,80,56.706452712402815,41.461172322393026,0.30070266846006055,False,False,False,False,False,False,True
77.35008032830832,28.471115810800097,0.568981410499492,-0.08140694421566975,0.1229363393781652,516.8828098739183,39.36029738523374,83.09125323352026,43.47133693575129,0.7525992122532799,50,58.66298203393256,82.15460645624714,0.6542435622711453,False,False,False,False,True,False,False
77.18924067567202,28.698110809239495,0.23248742087941976,-0.17548160481934,0.18334924728317192,234.09340316648942,36.67436206218192,49.09309573777824,118.07469086171216,1.7497850239044077,50,54.22343095919976,44.45641192763175,0.2773294149157752,False,False,False,False,True,False,False
77.00346071389447,28.54439659832003,0.08145592691772317,0.11790633665038175,0.1522086950541755,303.3750957923825,36.26120502318301,68.41756251518608,173.89456094524132,1.3575575012807561,40,60.207607808509195,54.136296186818896,0.4651958598238909,False,False,False,True,False,False,False
77.09797338352425,28.557379966096246,0.16519394907834847,0.36959793500039134,0.1108933416312866,461.32113897171354,36.212347206487884,64.6014967339193,135.90969025885408,4.266177534273211,40,63.45729100180566,51.53347006475156,0.5060390122985424,False,False,False,True,False,False,False
77.32347402460272,28.69852300376104,0.134194736126471,0.16303499700450513,0.12086840315638014,350.17667525333775,32.36568678771497,89.2961089145802,93.07782148488454,4.244185980412809,30,59.27069186114974,50.229321707791,0.417167790786934,False,False,True,False,False,False,False
77.18944423575819,28.437743373486274,0.7466906527604283,0.2913723294942886,0.26559249666799334,917.1579521904921,36.95457000723589,60.600306865524175,294.7673719176398,2.2369381442199963,50,61.82757212223918,51.66091361328034,0.47638769714454654,False,False,False,False,True,False,False
77.17721700844614,28.69814992386299,0.4924518484770437,0.39858945074075286,0.15801730313336224,321.64943485229855,35.68647460667881,64.78809973950348,52.88752057751529,3.0618979494328618,40,61.50387350428299,49.79345802388983,0.45576520717361935,False,False,False,True,False,False,False
77.30953499625693,28.529127907011468,0.04833049010969575,0.39432428511062584,0.1674466608792579,543.3189990608848,36.8741184675357,83.34066350096828,34.96363195411217,3.274202184585274,50,64.24165878404915,68.28509377085531,0.6511798918331115,False,False,False,False,True,False,False
77.39020715075716,28.684254001976157,0.12638093339623513,0.39119176250804294,0.1283541855147108,407.0753879378144,32.06718624558854,53.93818487667519,37.25154662726921,4.925583133465514,50,62.53322910452688,35.492862101626926,0.36380594651899617,False,False,False,False,True,False,False
77.14171526306015,28.584683955470457,0.2217743901954033,-0.055923819806167896,0.2977308970467798,897.4917178637892,34.46538234896679,80.72569354536742,293.1416767666933,3.6614428350017554,30,56.12394553842667,54.643050878711534,0.3923559857327943,False,False,True,False,False,False,False
77.09111865314014,28.470685828425893,0.7340884965355123,-0.16512987585858202,0.17262017663917345,68.51749118677685,32.734595852261506,88.06536915638333,293.8186127479019,4.159538134668987,40,50.32322730542125,51.237117473652276,0.25677473187576993,False,False,False,True,False,False,False
77.29576246630242,28.657130319869886,0.37976707427071754,-0.09797027210433264,0.16748882844419596,307.2932614779724,35.03824057377345,81.35085178111406,137.1947777794406,0.6353312245950371,20,56.42622888705936,57.6313032625355,0.42129995054311375,False,True,False,False,False,False,False
77.39940897283142,28.415571370391014,0.10373710880169568,-0.19178273895968112,0.1298315266448225,400.7425258980832,33.275684477379244,51.667898072983604,105.77433118263268,2.7412538468539505,80,54.6054755154365,37.362487180527516,0.2292947069023642,False,False,False,False,False,False,True
77.13882191601027,28.512326320563282,0.1178805595690342,0.19671107288778794,0.262588586845489,59.17866714198794,36.43307169817295,67.5540529512448,134.42532746687388,1.02543133296964,50,62.71316804322812,54.23190021634453,0.5130516417331192,False,False,False,False,True,False,False
77.18255524399576,28.544985890302815,0.6513240564554835,0.1852805019055328,0.14780702287729014,292.0797077169407,38.27259863128204,78.23730751961362,120.3521340331911,4.662681304293907,50,60.364408613533925,71.06509741877886,0.5999158347025799,False,False,False,False,True,False,False
77.0514215067732,28.467821173286907,0.6798421925600807,0.3317590022443501,0.20260623427938218,326.85575031455903,37.65435338909618,71.6605813819046,176.9851032819654,3.4148808201948992,40,60.30910848136266,62.325039014115845,0.530844511782242,False,False,False,True,False,False,False
77.35965727897151,28.522036484516125,0.40916835013067354,-0.13563778393544218,0.215315047679408,244.12344341938453,39.501052869547095,68.32040159295687,22.59526128771803,0.18943361109387213,50,59.06889629966048,67.88686190198082,0.550817553894658,False,False,False,False,True,False,False
77.04304236393921,28.79616210809836,0.011883383755947375,0.12001227081692512,0.23438446627308077,899.8301073325808,31.240855056420465,69.30596938033214,251.7784104825118,4.072372143296901,50,58.60524849179539,38.03448840926827,0.30973251425598414,False,False,False,False,True,False,False
77.24632193327218,28.75918503432882,0.4053098493139789,0.3534134315092266,0.2988757877707219,652.8157079604857,36.478348476578624,40.1831773434753,181.3274603867718,0.8381359827465157,50,62.637081665379384,40.185003236229306,0.40228170928990503,False,False,False,False,True,False,False
77.07577288119776,28.650481383478468,0.016006656886351944,0.24709774114038013,0.13129707961396084,510.00505442039446,37.667185169575696,63.17691141150125,245.31278199790663,4.901789092583918,50,63.41493292637544,55.956875091616496,0.5396737936434806,False,False,False,False,True,False,False
77.36943596995968,28.613742213170458,0.1966453996082751,-0.18662149157917732,0.281412560145135,132.69107925856528,32.58420892417195,50.298492962111496,239.29534808934613,0.24905302046390076,60,54.46047076848952,35.54668215335563,0.2124342081522732,False,False,False,False,False,True,False
77.3937380698168,28.73785128156602,0.37383868545949933,0.18946200142149516,0.18692176903074498,250.4065081815563,37.04046172775614,80.07798004077105,142.26149790594053,1.8417836054277104,80,59.616797424281515,66.35299019869343,0.549180177208479,False,False,False,False,False,False,True
77.37130607669401,28.4101322167868,0.449652499413026,-0.035084773690486876,0.12547528705955185,765.190443680171,35.59507148699973,81.9333219084804,245.32202033534298,1.756601123575099,50,55.934021158760814,60.67042878937335,0.4357012284078606,False,False,False,False,True,False,False
77.14876188425521,28.66384510632405,0.5505445735189513,0.2781845841398219,0.16086275947805329,974.5950585734527,32.76087082856492,71.60834213804029,190.41853297840558,2.9351155263773157,50,63.16452106276832,43.391849070576676,0.43716074815942885,False,False,False,False,True,False,False
77.1310207609003,28.460727872145107,0.536839538583918,0.38442196895905684,0.16180915261139706,299.9562587342798,34.752636791934414,52.96863019780584,234.74338767889293,2.1448488053647146,10,60.73131195107251,41.25535767678826,0.37477935918191735,True,False,False,False,False,False,False
77.30273711903307,28.56113725504672,0.4381859609301767,0.3281759149384827,0.2162861997457176,998.7384117350841,30.179449384751337,48.17445368011135,68.93261407714688,0.8655083444672806,50,58.41101161051854,31.02534236829173,0.2515219937597423,False,False,False,False,True,False,False
77.19257098820086,28.698049313415947,0.1651591286288685,-0.10697630056674139,0.13212102105282664,826.403875357219,32.52920855726626,83.17682034473187,140.9418253333392,1.4633080591309033,30,53.62514384615833,47.850000131350356,0.2924951938644603,False,False,True,False,False,False,False
77.16263117707723,28.575984702453546,0.04080102901143521,0.05088405534791146,0.2106725142141982,926.0561853286945,33.401773936102494,79.71422309116663,281.03964959442726,4.975595108249432,50,59.46937901299416,49.58878932893135,0.4159178465259604,False,False,False,False,True,False,False
77.01779868866251,28.619206738753284,0.17494374395895074,-0.042188728901537964,0.15394666283648425,35.34241080747369,34.192615965248905,89.52912861919214,86.18802336890197,2.34790129358746,60,56.931098431848724,59.1080137209895,0.44228745450285084,False,False,False,False,False,True,False
77.19413485241964,28.727939382605953,0.40074844827143646,-0.008470416777305506,0.14121689926757658,658.8453665612881,37.767332249722664,67.3088359195226,133.13015791378714,3.5571465835533393,10,61.43489642145713,59.39654365636355,0.5292174635637944,True,False,False,False,False,False,False
77.16529739358377,28.597102243535602,0.3456436292926454,0.3629711946387643,0.13627689450334635,821.2428643831804,39.93239711201801,56.21920814530772,271.2058749973771,3.6596912139595505,50,68.20968593916196,59.25163109836032,0.6554746679285123,False,False,False,False,True,False,False
77.15594702854754,28.57462982773292,0.02674317451730364,0.10084576354216634,0.14773946827331977,868.809829645023,36.79467082525826,74.08539809047718,273.81499644209157,4.02308656928077,50,62.28498635928703,60.36943628814621,0.5527744312555383,False,False,False,False,True,False,False
77.13120273983338,28.46503103246542,0.648391903239304,0.07290235821151048,0.148719300412473,431.8009687416733,33.03089401306284,88.24049521599058,180.24520598134072,0.4809888963778258,60,54.085766471622264,52.6822202904932,0.33876959958235353,False,False,False,False,False,True,False
77.32940049886577,28.52813589471653,0.5059196448786135,0.37818362122761634,0.2535282174603612,264.3065748053742,39.024397607828135,60.61448633802023,62.88568749969292,0.959033935655908,50,65.38985447277175,59.26800211729479,0.602581298672447,False,False,False,False,True,False,False
77.1950372548931,28.408842782520566,0.5348735289922035,-0.17783604974705858,0.27994800323036917,346.5856415039513,35.438478696123916,67.4903200467718,109.74446529053702,3.463644051251369,50,53.48257774623046,50.48451561934284,0.3103212882208859,False,False,False,False,True,False,False
77.01526598992861,28.481030948645927,0.058968354484845165,-0.08560164596230566,0.23697365766947473,222.17560416855974,32.799194382509484,45.135452446977716,259.6183643686485,1.5969163309645862,50,55.432962094038885,34.62357284784127,0.22353442526007813,False,False,False,False,True,False,False
77.35458361781832,28.686154066427097,0.356658532072479,-0.030736041843654832,0.28747285011389284,914.8402135794684,32.82505267281607,81.95888090494455,22.860236130952487,0.6386658778997151,50,55.10443865259411,48.436940863399805,0.3248787895193408,False,False,False,False,True,False,False
77.1138271075206,28.721059557381995,0.015598091332065156,0.05675412101732946,0.25342914925540944,317.77513350444997,37.79470393725907,87.7589172835707,170.3908020378863,2.0331099632754297,50,57.49105272169703,77.64547095164487,0.5971094316303853,False,False,False,False,True,False,False
77.26684591983785,28.654798723733787,0.3924222441105932,0.010894521644061683,0.22087492122822522,540.6710280542366,35.45060354420954,75.92677407913068,260.8583037736321,3.7897854525818704,50,56.8203404623629,55.80452761568719,0.41449096803230867,False,False,False,False,True,False,False
77.17838209301115,28.552793141512513,0.4264211915506224,-0.03893912384517473,0.22145571234911537,196.4829337750279,38.17445658196644,62.9818721489078,273.38680184881025,1.549981795481607,50,56.08997123246113,57.76692286209834,0.41603300255667763,False,False,False,False,True,False,False
77.25928860801591,28.687781193464843,0.11052241048429493,0.23943387020572277,0.2941677155621921,745.1385978454638,36.91259999300105,84.00621539341907,234.8515138700133,2.0917699981855953,50,65.15945677905339,69.07222676687408,0.6745640324854605,False,False,False,False,True,False,False
77.25624347055611,28.460903079348114,0.556244573567674,0.35324485207800177,0.2309623830409156,883.3095923391328,38.66306968146598,73.81820129418786,204.70290906678235,3.3771575035759356,30,66.94767508212588,68.94200688913836,0.7071739740538634,False,False,True,False,False,False,False
77.348226583212,28.44851907954955,0.27344103479039233,0.0691329051703089,0.10602146983686514,142.23287012847285,39.9484847479036,80.59127495058374,238.16975484971343,2.1500599287438336,60,61.373283212145246,82.87574845768486,0.7108181619587691,False,False,False,False,False,True,False
77.19203812638808,28.49462346108519,0.007493847285983702,0.18592545324975213,0.2531239667474984,893.1489632014897,37.880239735608406,42.59809109147972,65.89180589084127,3.214662428484844,50,66.23477822276313,44.36142966451055,0.5024373523965425,False,False,False,False,True,False,False
77.2111056230334,28.430797279083727,0.6468376283346037,0.04216492076772477,0.110108759313155,425.6034164986018,31.418557628938384,53.06645228522048,165.66875875182487,2.6989308241029026,50,53.560971351535606,34.01006211962687,0.18356021887852683,False,False,False,False,True,False,False
77.34741450845328,28.625518935218228,0.45722653976347766,0.10326911149509471,0.21135509310484268,488.05620112845247,37.84212560085808,81.85000068221149,170.11706246630268,1.3594991073187668,50,58.886256851027845,72.15931051628401,0.5806396231657638,False,False,False,False,True,False,False
77.25773465377893,28.74888552708601,0.32815963185254954,0.3301305205553376,0.11735831944671758,61.577663032297615,38.21983441023242,53.048602610335806,35.20701213133579,0.0848316370145491,50,66.79220647359841,51.09909852256843,0.5653637523450554,False,False,False,False,True,False,False
77.34966711237837,28.428796334690976,0.5197098167348416,0.11540955080592519,0.2784552294688137,119.38550236638346,32.11797704131843,78.38645275754402,98.43724358288951,4.335209436613063,60,53.83337350738174,44.1041360882354,0.2672531615007653,False,False,False,False,False,True,False
77.02827278971769,28.56737713317906,0.4499490255151988,0.09489775041456144,0.2101482361139943,58.40806928579034,38.478030893320785,66.67649607161171,187.3419365583769,0.3796087191793873,40,61.43765388232771,61.89013015352891,0.5486790778046562,False,False,False,True,False,False,False
77.30573044801058,28.491520724453835,0.34739086069597375,0.38342979970759344,0.1310343968798746,354.5630916406616,33.939675993902206,48.153471810228766,129.05056653636248,0.6122454363916247,60,62.565471371087156,37.657639847120926,0.3812625521188329,False,False,False,False,False,True,False
77.38440677841754,28.783710302575276,0.5354643579049249,0.12701718277199325,0.2577922262717664,558.8954903465976,36.76903284123326,60.869599059681455,183.51763189623836,0.15251248760320357,60,57.15537660677702,51.19051456851846,0.3848756923201983,False,False,False,False,False,True,False
77.1701289613615,28.628138519657863,0.20259034984934027,0.06486308796977841,0.2614162517238636,540.2744485869594,38.016040814933376,73.05806164677567,255.0813811601927,3.0885080237494495,50,62.56061933696762,65.14695738870427,0.5951447382446536,False,False,False,False,True,False,False
77.34300124339197,28.683942215748203,0.2493377212437472,0.02241744125631004,0.17184925062424022,37.38353339824396,31.816091913080125,73.66388826147613,288.16697698567697,2.7930120383765233,50,54.02321229880875,41.20707571133712,0.24827231065805846,False,False,False,False,True,False,False
77.08346222560311,28.424058004446174,0.05802766471421039,0.25066378331255873,0.13410563347521323,974.4856896919941,37.19392394727463,62.57140610855339,47.390755485581145,2.832265261819958,60,66.8377076464116,53.780213649598984,0.5870887686042978,False,False,False,False,False,True,False
77.11008983808165,28.671439129301472,0.5823357692396914,-0.09490390752080857,0.14493890155165373,725.1867818114365,34.956145984914706,46.656298132714085,28.94608954647765,3.0503357824294106,50,59.76939901731658,39.32106597888479,0.3416363928189836,False,False,False,False,True,False,False
77.10194107176282,28.796764183414062,0.4777572682433072,-0.11607549601271965,0.24000920158432784,492.44385111471877,33.02025306718412,50.0869589585741,232.05775730175264,3.3033768726845385,80,54.872517314726984,36.354836137203264,0.2264724172736976,False,False,False,False,False,False,True
77.36510977887755,28.691475267712562,0.6657162170022031,0.14181186565492554,0.1069265981975916,570.6030899629458,31.079805214785754,46.03997747220153,57.17145533588864,1.455686931618576,50,58.81845209637541,31.999827986308006,0.2667683006194565,False,False,False,False,True,False,False
77.33698311370988,28.526810640448467,0.4291847668234507,0.22670996313309183,0.14237971445091585,739.1748442076132,31.411087228553857,41.05934138862931,131.95407565772058,3.63295637646527,50,59.79981613039684,31.626686063240438,0.2823162272061233,False,False,False,False,True,False,False
77.12346797084015,28.5459602211812,0.6757242087190397,-0.0642848589485163,0.2223274315732986,464.77392984638686,30.34651247858256,78.5900948701831,232.76392825847864,1.9282889253582214,50,51.50006891227311,38.317376209009595,0.1783370252532498,False,False,False,False,True,False,False
77.3688765756318,28.40079347797005,0.3400831686376917,0.3491503386299087,0.12612165031896536,762.4833349890455,30.98480667999473,47.039596045987416,247.4048882322531,0.9290012565269012,50,58.04519321143933,32.03453932811492,0.2524990374324402,False,False,False,False,True,False,False
77.30060125526211,28.56311864747578,0.013568566163911467,0.3180235214104557,0.2015195449056741,44.454166066483005,32.08872666574325,56.223401111306,205.10687514673964,4.928349651650618,20,56.72036174324285,36.16749653569321,0.25975888567537236,False,True,False,False,False,False,False
77.16159004172178,28.653130534639818,0.4573470281602601,0.1552394532215905,0.2211852405538779,493.1299908141407,38.59899952612797,52.149186296252424,177.00560626856475,4.233021025731616,50,60.88746253540244,51.72560477616548,0.45921452849882655,False,False,False,False,True,False,False
77.30459566070103,28.49928763963021,0.13285814282895078,-0.10470966429012281,0.10635124024118614,541.1538823750841,34.2040191197611,76.44490872229281,75.92527186575917,0.39208309715883904,50,57.87773343340038,50.98675566473465,0.39687200785170107,False,False,False,False,True,False,False
77.36017868633755,28.600853895420247,0.40067155704701723,0.3395311852052236,0.23850072031082079,26.497053343564335,39.15238874320039,43.42420991841655,48.48673679909885,1.905450164380445,30,65.29320505564111,48.02534338260238,0.5132525636237117,False,False,True,False,False,False,False
77.36509526422843,28.646634749497974,0.7263654712283453,-0.1254171608478625,0.11382074874472883,448.24657839129543,34.964657403463725,73.66267282508593,266.8149357231552,4.590453897845316,50,50.0006567946097,52.367348839139,0.25950707476122326,False,False,False,False,True,False,False
77.07429150370966,28.446893860650817,0.2554574468333743,-0.03209639052876259,0.11233267550367876,361.2630166306765,31.67446294894086,88.44561482175948,196.349107919967,2.058302054933523,50,52.978853961852344,46.81506207547556,0.2722872891920124,False,False,False,False,True,False,False
77.33155767571265,28.680556467148502,0.24161350292351075,0.27152994725425883,0.26881322028674043,982.211058568384,35.56082856299658,83.22467530259095,291.26926614657106,3.025919649195834,50,61.982390247949084,61.460254332833415,0.5555755609185856,False,False,False,False,True,False,False
77.12924961618785,28.74814174049225,0.019483610001835495,0.3123544840790264,0.199487259295275,438.2932806629183,37.941916519595104,64.3577640118016,268.5663242648143,0.9100004605334766,50,63.89510176898765,57.87873835092736,0.5636618684714972,False,False,False,False,True,False,False
77.18284786302084,28.549050249015394,0.16608126479258464,-0.1479425193696164,0.1162952245275764,556.481809001803,34.40528196887263,47.0870621214991,78.40200815497688,4.035381386845193,80,58.58784835962235,38.28729825131828,0.3113731828747291,False,False,False,False,False,False,True
